phase,flux_fitted
0.0165237145983736,1.0
0.016564019707390236,1.0
0.016604324816406876,1.0
0.016644629925423513,1.0
0.016684934953052025,1.0
0.016725240062068665,1.0
0.016765545171085302,1.0
0.016805850280101942,1.0
0.01684615538911858,1.0
0.01688646049813522,1.0
0.016926765607151856,1.0
0.016967070634780368,1.0
0.01700737574379701,1.0
0.017047680852813645,1.0
0.017087985961830286,1.0
0.017128291070846922,1.0
0.017168596179863563,1.0
0.0172089012888802,1.0
0.01724920631650871,1.0
0.01728951142552535,1.0
0.01732981653454199,1.0
0.01737012164355863,1.0
0.017410426752575266,1.0
0.017450731861591906,1.0
0.017491036970608543,1.0
0.017531342079625183,1.0
0.017571647107253695,1.0
0.01761195221627033,1.0
0.017652257325286972,1.0
0.01769256243430361,1.0
0.01773286754332025,1.0
0.017773172652336886,1.0
0.017813477761353527,1.0
0.017853782788982038,1.0
0.017894087897998675,1.0
0.017934393007015315,1.0
0.017974698116031952,1.0
0.018015003225048593,1.0
0.01805530833406523,1.0
0.01809561344308187,1.0
0.01813591847071038,1.0
0.018176223579727018,1.0
0.01821652868874366,1.0
0.018256833797760295,1.0
0.018297138906776936,1.0
0.018337444015793573,1.0
0.018377749124810213,1.0
0.018418054152438725,1.0
0.01845835926145536,1.0
0.018498664370472002,1.0
0.01853896947948864,1.0
0.01857927458850528,1.0
0.018619579697521916,1.0
0.018659884806538556,1.0
0.018700189915555193,1.0
0.018740494943183705,1.0
0.018780800052200345,1.0
0.018821105161216982,1.0
0.018861410270233622,1.0
0.01890171537925026,1.0
0.0189420204882669,1.0
0.018982325597283536,1.0
0.019022630624912048,1.0
0.019062935733928688,1.0
0.019103240842945325,1.0
0.019143545951961966,1.0
0.019183851060978602,1.0
0.019224156169995243,1.0
0.01926446127901188,1.0
0.01930476630664039,1.0
0.01934507141565703,1.0
0.01938537652467367,1.0
0.01942568163369031,1.0
0.019465986742706946,1.0
0.019506291851723586,1.0
0.019546596960740223,1.0
0.019586901988368734,1.0
0.019627207097385375,1.0
0.01966751220640201,1.0
0.019707817315418652,1.0
0.01974812242443529,1.0
0.01978842753345193,1.0
0.019828732642468566,1.0
0.019869037670097078,1.0
0.019909342779113718,1.0
0.019949647888130355,1.0
0.019989952997146995,1.0
0.020030258106163632,1.0
0.020070563215180273,1.0
0.02011086832419691,1.0
0.020151173433213546,1.0
0.02019147846084206,1.0
0.020231783569858698,1.0
0.02027208867887534,1.0
0.020312393787891975,1.0
0.020352698896908616,1.0
0.020393004005925253,1.0
0.02043330911494189,1.0
0.020473614142570404,1.0
0.02051391925158704,1.0
0.020554224360603682,1.0
0.02059452946962032,1.0
0.02063483457863696,1.0
0.020675139687653596,1.0
0.020715444796670233,1.0
0.020755749824298748,1.0
0.020796054933315385,1.0
0.020836360042332025,1.0
0.020876665151348662,1.0
0.020916970260365302,1.0
0.02095727536938194,1.0
0.020997580478398576,1.0
0.02103788550602709,1.0
0.021078190615043728,1.0
0.021118495724060368,1.0
0.021158800833077005,1.0
0.021199105942093645,1.0
0.021239411051110282,1.0
0.02127971616012692,1.0
0.02132002126914356,1.0
0.02136032629677207,1.0
0.02140063140578871,1.0
0.02144093651480535,1.0
0.02148124162382199,1.0
0.021521546732838626,1.0
0.021561851841855263,1.0
0.021602156950871903,1.0
0.021642461978500414,1.0
0.021682767087517055,1.0
0.02172307219653369,1.0
0.021763377305550332,1.0
0.02180368241456697,1.0
0.021843987523583606,1.0
0.021884292632600246,1.0
0.021924597660228758,1.0
0.021964902769245398,1.0
0.022005207878262035,1.0
0.022045512987278675,1.0
0.022085818096295312,1.0
0.022126123205311952,1.0
0.02216642831432859,1.0
0.0222067333419571,1.0
0.02224703845097374,1.0
0.022287343559990378,1.0
0.02232764866900702,1.0
0.022367953778023655,1.0
0.022408258887040296,1.0
0.022448563996056933,1.0
0.02248886910507357,1.0
0.022529174132702084,1.0
0.02256947924171872,1.0
0.02260978435073536,1.0
0.022650089459752,1.0
0.02269039456876864,1.0
0.022730699677785276,1.0
0.022771004786801913,1.0
0.022811309814430428,1.0
0.022851614923447065,1.0
0.022891920032463705,1.0
0.022932225141480342,1.0
